filename,width,height,class,xmin,ymin,xmax,ymax
14_2_1_rgb.jpg,1280,960,1,503,255,667,510
gesture6_4_263.jpg,640,480,ok,368,254,535,456
4-8-28-color.jpg,640,480,4,399,119,561,361
9_7_6_rgb.jpg,1280,960,cool,543,362,767,528
1-left-400061.jpg,1280,720,left,86,171,584,474
2-right-100109.jpg,1280,720,right,737,224,1170,519
1_5_3_rgb.jpg,1280,960,2,601,309,756,567
gesture1_1_101.jpg,640,480,1,379,188,501,361
1-right-200151.jpg,1280,720,right,187,230,572,487
4_5_4_rgb.jpg,1280,960,2,792,405,923,627
gesture3_1_41.jpg,640,480,3,441,190,586,401
gesture3_5_508.jpg,640,480,3,489,205,577,323
3-8-2-color.jpg,640,480,4,60,85,235,336
6_2_8_rgb.jpg,1280,960,1,855,361,987,587
gesture5_3_147.jpg,640,480,5,392,185,529,337
14_2_8_rgb.jpg,1280,960,1,647,242,817,519
3-1-10-color.jpg,640,480,5,147,18,446,272
gesture0_5_265.jpg,640,480,0,367,229,465,335
3-9-2-color.jpg,640,480,3,423,20,640,269
2-right-100415.jpg,1280,720,right,168,343,494,581
4-left-200301.jpg,1280,720,left,1,50,733,565
1-right-300171.jpg,1280,720,right,764,156,1203,424
8_7_7_rgb.jpg,1280,960,cool,593,421,857,586
right - 078.jpg,3088,2320,right,1866,753,2847,1284
right - 078.jpg,3088,2320,left,571,733,1527,1409
4-left-200071.jpg,1280,720,left,39,70,639,495
2-9-18-color.jpg,640,480,3,215,86,386,334
2-left-100085.jpg,1280,720,left,804,312,1085,573
1-right-300021.jpg,1280,720,right,696,155,1225,442
4-right-200301.jpg,1280,720,right,328,164,768,474
gesture3_1_292.jpg,640,480,3,432,221,562,399
6_A_hgr2B_id11_1.jpg,400,604,3,147,117,250,266
2-8-10-color.jpg,640,480,4,257,138,441,426
gesture8_4_203.jpg,640,480,cool,326,243,525,395
7_5_4_rgb.jpg,1280,960,2,478,375,656,587
6_7_3_rgb.jpg,1280,960,cool,580,433,870,564
5_1_4_rgb.jpg,1280,960,0,612,348,789,480
gesture5_1_246.jpg,640,480,5,361,137,548,372
2-1-13-color.jpg,640,480,5,146,149,425,392
5_7_3_rgb.jpg,1280,960,cool,670,304,890,478
2-right-100226.jpg,1280,720,right,772,180,1185,472
2-5-2-color.jpg,640,480,0,235,125,400,314
gesture7_1_167.jpg,640,480,ok,387,188,518,361
right - 084.jpg,3088,2320,right,532,1053,1513,1743
6_5_1_rgb.jpg,1280,960,2,679,371,796,597
W_P_hgr2B_id13_1.jpg,400,604,3,142,127,241,297
3-7-1-color.jpg,640,480,1,231,111,410,392
6_5_8_rgb.jpg,1280,960,2,634,261,781,504
4-right-200251.jpg,1280,720,right,315,169,730,450
3-10-6-color.jpg,640,480,right,268,57,493,215
11_6_10_rgb.jpg,1280,960,3,466,337,637,570
11_5_3_rgb.jpg,1280,960,2,516,353,687,580
4-left-100261.jpg,1280,720,left,120,127,615,398
4-7-7-color.jpg,640,480,1,284,87,422,356
gesture5_4_282.jpg,640,480,5,351,109,529,301
4_6_1_rgb.jpg,1280,960,3,619,344,752,576
gesture0_1_355.jpg,640,480,0,434,245,574,382
4-right-100191.jpg,1280,720,right,15,140,651,566
gesture5_3_245.jpg,640,480,5,449,196,567,330
2-left-100436.jpg,1280,720,left,115,289,518,567
frame2_229.jpg,640,480,3,445,137,573,343
4-10-19-color.jpg,640,480,left,197,129,475,311
gesture2_1_175.jpg,640,480,2,453,179,590,387
2-left-100262.jpg,1280,720,left,62,292,482,568
2-right-100100.jpg,1280,720,right,729,245,1147,521
16-color.jpg,640,480,5,174,127,501,452
gesture8_1_49.jpg,640,480,cool,351,225,531,385
14_2_7_rgb.jpg,1280,960,1,592,181,755,471
gesture7_5_222.jpg,640,480,ok,343,137,464,279
3-2-2-color.jpg,640,480,2,356,115,554,334
8_5_3_rgb.jpg,1280,960,2,661,461,817,708
gesture8_3_326.jpg,640,480,cool,390,179,511,303
2-left-100319.jpg,1280,720,left,101,245,505,547
gesture6_1_600.jpg,640,480,ok,373,227,507,417
2-left-100064.jpg,1280,720,left,823,298,1133,554
2-5-3-color.jpg,640,480,0,234,141,401,311
right - 066.jpg,3088,2320,right,1537,567,2366,992
4-10-4-color.jpg,640,480,left,224,116,477,271
2_2_9_rgb.jpg,1280,960,1,603,394,744,639
1-left-100221.jpg,1280,720,left,19,274,539,538
2-2-6-color.jpg,640,480,2,117,193,337,434
11_7_5_rgb.jpg,1280,960,cool,605,348,818,520
2-left-100415.jpg,1280,720,left,93,276,506,541
gesture7_1_c75.jpg,640,480,ok,408,165,585,379
14_1_6_rgb.jpg,1280,960,0,524,407,690,562
12_5_5_rgb.jpg,1280,960,2,657,413,812,633
9_9_8_rgb.jpg,1280,960,5,545,204,831,495
gesture8_1_146.jpg,640,480,cool,351,251,541,407
3-2-19-color.jpg,640,480,2,334,44,506,309
1-left-100281.jpg,1280,720,left,1,279,478,514
gesture4_3_270.jpg,640,480,4,403,195,528,364
14_7_3_rgb.jpg,1280,960,cool,535,434,750,601
gesture3_5_344.jpg,640,480,3,386,184,490,338
2-8-25-color.jpg,640,480,4,249,179,457,417
4-8-29-color.jpg,640,480,4,285,172,461,422
gesture7_3_248.jpg,640,480,ok,388,199,506,351
14_7_6_rgb.jpg,1280,960,cool,546,395,767,551
2-10-26-color.jpg,640,480,right,204,147,456,300
gesture7_4_115.jpg,640,480,ok,461,117,583,272
left - 092.jpeg,320,213,left,186,73,274,122
3_7_1_rgb.jpg,1280,960,cool,607,418,825,620
3-10-20-color.jpg,640,480,right,164,213,352,344
4-5-13-color.jpg,640,480,0,338,63,510,276
8_2_1_rgb.jpg,1280,960,1,662,454,816,684
1_7_7_rgb.jpg,1280,960,cool,507,268,708,469
1-right-100021.jpg,1280,720,right,683,350,1097,609
gesture0_1_718.jpg,640,480,0,401,211,533,305
Y_A_hgr2B_id09_1.jpg,400,604,cool,242,192,388,322
2-left-100244.jpg,1280,720,left,80,276,497,571
4-left-100021.jpg,1280,720,left,116,153,606,452
9_7_10_rgb.jpg,1280,960,cool,559,441,780,614
left - 095.jpeg,320,213,left,122,30,207,79
gesture8_3_304.jpg,640,480,cool,392,144,511,268
left - 049.jpg,3088,2320,left,1666,970,2315,1450
gesture6_1_484.jpg,640,480,ok,410,205,525,371
4-2-7-color.jpg,640,480,2,198,82,425,373
gesture6_1_608.jpg,640,480,ok,350,237,494,413
12_9_5_rgb.jpg,1280,960,5,448,272,703,509
8_2_10_rgb.jpg,1280,960,1,701,535,835,744
6_A_hgr2B_id12_1.jpg,400,604,3,145,124,237,277
12_9_10_rgb.jpg,1280,960,5,496,470,765,684
6_A_hgr2B_id02_1.jpg,400,604,3,135,139,235,290
2-right-100277.jpg,1280,720,right,145,255,557,547
8_2_9_rgb.jpg,1280,960,1,666,550,813,772
12_1_3_rgb.jpg,1280,960,0,591,407,796,556
4-2-6-color.jpg,640,480,2,49,104,252,376
gesture8_1_29.jpg,640,480,cool,309,237,502,391
2-right-100097.jpg,1280,720,right,723,261,1195,542
1-right-200131.jpg,1280,720,right,200,162,606,491
left - 020.jpg,640,480,left,99,233,324,373
14_5_6_rgb.jpg,1280,960,2,576,437,721,656
5_A_hgr2B_id02_1.jpg,400,604,5,122,135,261,285
7_7_3_rgb.jpg,1280,960,cool,571,393,856,534
1-8-16-color.jpg,640,480,4,170,122,413,440
1-right-400011.jpg,1280,720,right,40,126,486,424
4-right-100311.jpg,1280,720,right,82,166,564,424
right - 150.jpg,1280,720,right,16,234,339,415
13-color.jpg,640,480,5,205,96,528,436
5_7_8_rgb.jpg,1280,960,cool,629,346,856,508
gesture7_1_61.jpg,640,480,ok,408,209,547,398
gesture8_3_105.jpg,640,480,cool,421,260,546,384
gesture8_5_57.jpg,640,480,cool,356,196,439,275
1_2_3_rgb.jpg,1280,960,1,584,348,738,583
4_9_4_rgb.jpg,1280,960,5,753,441,1008,629
6_7_9_rgb.jpg,1280,960,cool,536,430,812,551
1-8-24-color.jpg,640,480,4,215,126,439,444
gesture4_3_283.jpg,640,480,4,401,168,531,346
gesture4_1_156.jpg,640,480,4,395,205,521,380
1-left-200251.jpg,1280,720,left,722,197,1202,464
right - 149.jpg,1280,720,right,162,52,471,218
4_7_3_rgb.jpg,1280,960,cool,601,433,869,595
gesture5_4_232.jpg,640,480,5,458,81,591,258
13_7_8_rgb.jpg,1280,960,cool,552,462,782,590
gesture3_1_206.jpg,640,480,3,391,129,560,391
4-right-200261.jpg,1280,720,right,325,161,767,438
8_7_10_rgb.jpg,1280,960,cool,649,489,893,673
4-left-100111.jpg,1280,720,left,133,141,613,464
gesture7_4_140.jpg,640,480,ok,411,115,570,320
7_7_8_rgb.jpg,1280,960,cool,531,377,838,514
gesture4_4_427.jpg,640,480,4,482,189,606,350
4_9_7_rgb.jpg,1280,960,5,599,295,869,530
4-left-200231.jpg,1280,720,left,1,60,628,538
2-5-29-color.jpg,640,480,0,250,172,422,339
gesture0_5_129.jpg,640,480,0,326,256,431,362
1-right-200221.jpg,1280,720,right,181,183,617,459
2-left-100124.jpg,1280,720,left,815,330,1195,576
left - 012.jpg,640,480,left,107,139,349,290
2-right-100094.jpg,1280,720,right,729,260,1136,529
2-left-100103.jpg,1280,720,left,793,272,1204,569
4-4-12-color.jpg,640,480,hold,156,3,327,354
12_5_8_rgb.jpg,1280,960,2,540,301,706,537
left - 127.jpg,1280,720,left,1,3,910,439
gesture8_1_285.jpg,640,480,cool,389,157,518,364
6_9_4_rgb.jpg,1280,960,5,534,354,769,556
gesture7_1_19.jpg,640,480,ok,414,190,550,380
1-10-28-color.jpg,640,480,right,190,142,448,308
1-10-29-color.jpg,640,480,right,227,143,496,313
3-10-13-color.jpg,640,480,right,154,120,347,287
gesture6_4_293.jpg,640,480,ok,309,240,476,451
7_2_9_rgb.jpg,1280,960,1,575,413,744,644
1_6_7_rgb.jpg,1280,960,3,574,318,779,582
7_7_1_rgb.jpg,1280,960,cool,578,397,851,576
11_6_3_rgb.jpg,1280,960,3,571,346,739,605
A_P_hgr2B_id18_1.jpg,400,604,0,176,199,295,290
7_9_2_rgb.jpg,1280,960,5,563,360,834,590
14_5_7_rgb.jpg,1280,960,2,525,406,702,644
gesture6_4_213.jpg,640,480,ok,416,307,542,450
3-7-24-color.jpg,640,480,1,239,116,396,357
2-left-100148.jpg,1280,720,left,818,340,1219,598
13_9_7_rgb.jpg,1280,960,5,208,24,479,279
4-4-13-color.jpg,640,480,hold,279,17,447,344
left - 027.jpg,640,480,left,407,274,616,406
1-9-17-color.jpg,640,480,3,230,99,424,338
3-10-15-color.jpg,640,480,right,266,207,475,342
gesture4_4_482.jpg,640,480,4,389,124,532,300
2-right-100181.jpg,1280,720,right,754,262,1205,537
gesture7_1_98.jpg,640,480,ok,339,201,509,381
2-right-100187.jpg,1280,720,right,771,262,1222,555
6_6_2_rgb.jpg,1280,960,3,747,405,901,613
5_6_6_rgb.jpg,1280,960,3,742,258,915,506
1-right-100121.jpg,1280,720,right,664,365,1063,598
4-2-2-color.jpg,640,480,2,174,78,377,392
gesture4_2_315.jpg,640,480,4,431,203,538,351
1-10-25-color.jpg,640,480,right,242,149,491,314
12_5_7_rgb.jpg,1280,960,2,491,384,657,605
gesture7_4_234.jpg,640,480,ok,452,195,612,391
2-right-100421.jpg,1280,720,right,146,358,489,556
gesture8_5_142.jpg,640,480,cool,421,250,545,357
4-right-100281.jpg,1280,720,right,79,140,544,437
9_9_5_rgb.jpg,1280,960,5,536,284,792,555
9_6_5_rgb.jpg,1280,960,3,612,372,761,597
gesture6_5_653.jpg,640,480,ok,440,71,558,193
5_6_9_rgb.jpg,1280,960,3,752,298,928,555
gesture0_1_817.jpg,640,480,0,435,175,564,281
gesture4_3_51.jpg,640,480,4,312,231,434,401
4-1-26-color.jpg,640,480,5,109,51,369,324
left - 050.jpg,3088,2320,left,1547,248,2344,850
6_2_1_rgb.jpg,1280,960,1,579,295,730,515
right - 058.jpg,3088,2320,right,842,1453,1576,1914
gesture8_5_127.jpg,640,480,cool,399,168,523,261
14_6_5_rgb.jpg,1280,960,3,619,406,820,648
gesture4_3_335.jpg,640,480,4,450,131,597,320
gesture4_1_198.jpg,640,480,4,372,225,517,423
4_6_9_rgb.jpg,1280,960,3,710,461,839,664
gesture6_1_614.jpg,640,480,ok,339,255,484,426
gesture8_5_29.jpg,640,480,cool,336,254,431,374
12_1_8_rgb.jpg,1280,960,0,541,309,737,480
1-left-300021.jpg,1280,720,left,499,102,954,388
gesture5_4_292.jpg,640,480,5,320,58,507,261
gesture4_3_325.jpg,640,480,4,423,136,564,314
3-2-11-color.jpg,640,480,2,84,161,289,385
13_2_6_rgb.jpg,1280,960,1,503,144,653,402
gesture7_4_187.jpg,640,480,ok,417,293,564,445
2_5_2_rgb.jpg,1280,960,2,609,396,757,661
3-7-19-color.jpg,640,480,1,252,68,414,319
2-10-3-color.jpg,640,480,right,193,127,426,300
gesture7_4_87.jpg,640,480,ok,347,243,482,419
1-left-200141.jpg,1280,720,left,681,182,1134,406
gesture7_1_66.jpg,640,480,ok,394,225,540,406
3-1-24-color.jpg,640,480,5,219,39,531,304
8_1_8_rgb.jpg,1280,960,0,655,502,820,653
1-right-100051.jpg,1280,720,right,722,340,1133,593
gesture8_4_22.jpg,640,480,cool,297,294,464,424
gesture8_3_459.jpg,640,480,cool,461,196,556,356
2-7-21-color.jpg,640,480,1,242,112,382,355
3_6_10_rgb.jpg,1280,960,3,438,330,643,593
13_9_5_rgb.jpg,1280,960,5,506,589,760,800
gesture5_1_117.jpg,640,480,5,326,189,554,452
gesture4_1_220.jpg,640,480,4,404,188,528,368
2-8-4-color.jpg,640,480,4,345,76,533,350
2_5_9_rgb.jpg,1280,960,2,600,456,761,717
gesture8_3_55.jpg,640,480,cool,334,277,456,415
5-right-100041.jpg,1280,720,right,264,169,564,357
7_9_4_rgb.jpg,1280,960,5,507,381,751,591
3-7-4-color.jpg,640,480,1,305,202,471,443
5_7_2_rgb.jpg,1280,960,cool,619,277,817,473
3-10-2-color.jpg,640,480,right,193,131,420,287
1-right-100041.jpg,1280,720,right,725,344,1126,604
2-right-100211.jpg,1280,720,right,767,234,1183,516
1_A_hgr2B_id13_1.jpg,400,604,1,156,104,252,263
1-8-21-color.jpg,640,480,4,248,151,541,456
gesture7_4_84.jpg,640,480,ok,420,91,544,263
